ID,PersonNumber,PersonIdCode,LastName,FirstName,GenderAsString
3062,3062,NA,Roth,Arnold,m
3063,3063,NA,Roth,August,m
3064,3064,NA,Roth,Fridolin,m
3065,3065,NA,Roth,Hans,m
3066,3066,NA,Roth,Jakob Adolf,m
3067,3067,NA,Roth,Johannes,m
3068,3068,NA,Rothenberger,Christian,m
3069,3069,NA,Rothpletz,Fr. Ferdinand,m
3070,3070,NA,Rougemont,J. Auguste,m
3071,3071,NA,Roulet,Jules-H.,m
3072,3072,NA,Roulet,Louis-Samuel,m
3073,3073,NA,Roulin,Gustave-Laurent,m
3074,3074,NA,Roussy,Auguste-Emile,m
3075,3075,NA,Rubattel,Ernest,m
3076,3076,NA,Rubattel,Lucien,m
3077,3077,NA,Rubattel,Rodolphe,m
3078,3078,NA,Rubi,Christian,m
3079,3079,NA,Rubi,Fred,m
3080,3080,NA,Ruchet,Marc-Emile,m
3081,3081,NA,Ruchonnet,Louis-A.-J.,m
3082,3082,NA,Ruchti,Eduard,m
3083,3083,NA,Rudin,Emil,m
3084,3084,NA,Rüegg,Hans,m
3085,3085,NA,Rüegg,Heinrich,m
3086,3086,NA,Rufener,Paul,m
3087,3087,NA,Ruffieux,Laurent,m
3088,3088,NA,Ruffy,Eugène,m
3089,3089,NA,Ruffy,Victor-Ch.-F.,m
3090,3090,NA,Ruh,Jakob,m
3091,3091,NA,Ruoss,Erhard,m
3092,3092,NA,Rusca,Francesco,m
3093,3093,NA,Rusca,Giovan-Battista,m
3094,3094,NA,Rusca,Luigi,m
3095,3095,NA,Rusch,Carl,m
3096,3096,NA,Rusch,Johann Baptist E.,m
3097,3097,NA,Rusconi,Filippo,m
3098,3098,NA,Russenberger,Eduard,m
3099,3099,NA,Rüsser,J. Fritz,m
3100,3100,NA,Rutishauser,Georg,m
3101,3101,NA,Rüttimann,Johann Jakob,m
3102,3102,NA,Rutty,Jacques-S.,m
3103,3103,NA,Ryf,Johannes K.,m
3104,3104,NA,Ryffel,Joh. Jakob,m
3105,3105,NA,Ryser,Albert,m
3106,3106,NA,Ryser,J. Emile,m
3107,3107,NA,Ryter,Alfred,m
3108,3108,NA,Sahli,Christian,m
3109,3109,NA,Sailer,Carl Georg Jakob,m
3110,3110,NA,Salzmann,Friedrich,m
3111,3111,NA,Sandoz,Henri Auguste,m
3112,3112,NA,Sappeur,Hans,m
3113,3113,NA,Savoy,Emile,m
3114,3114,NA,Savoye,Robert B.,m
3115,3115,NA,Saxer,Arnold,m
3116,3116,NA,Saxer,Gustav Adolf,m
3117,3117,NA,Schalch,Franz Adolf,m
3118,3118,NA,Schaller,Alfred,m
3119,3119,NA,Schaller,Gustav,m
3120,3120,NA,Schäppi,Johann Jakob,m
3121,3121,NA,Schär,Johann Jakob,m
3122,3122,NA,Schär,Johannes,m
3123,3123,NA,Schär,Karl-Oskar,m
3124,3124,NA,Schatz,Ruedi,m
3125,3125,NA,Schaub,Walter,m
3126,3126,NA,Schäubli,Eduard,m
3127,3127,NA,Schaufelbühl,Udalrich Joseph,m
3128,3128,NA,Scheibler,Rudolf,m
3129,3129,NA,Scheidegger,Jakob,m
3130,3130,NA,Schenk,Karl,m
3131,3131,NA,Schenkel,Hans,m
3132,3132,NA,Schenkel,Jak. Christoph,m
3133,3133,NA,Schenker,Friedrich,m
3134,3134,NA,Scherb,Jak. Albert,m
3135,3135,NA,Scherer,Johann Jakob,m
3136,3136,NA,Scherer,Victor,m
3137,3137,NA,Scherer,Victor Emil,m
3138,3138,NA,Scherrer,Carl,m
3139,3139,NA,Scherrer,Eduard,m
3140,3140,NA,Scherrer,Heinrich,m
3141,3141,NA,Scherrer,Paul,m
3142,3142,NA,Scherrer-Brisig,Joseph Anton,m
3143,3143,NA,Scherrer-Füllemann,Joseph Anton,m
3144,3144,NA,Scherz,Jakob,m
3145,3145,NA,Scheuchzer,Friedrich Erhard,m
3146,3146,NA,Scheurer,Alfred,m
3147,3147,NA,Scheurer,Karl,m
3148,3148,NA,Schib,Paul,m
3149,3149,NA,Schiess,Johann Ulrich,m
3150,3150,NA,Schild,Robert,m
3151,3151,NA,Schild,Urs,m
3152,3152,NA,Schimpf,K. Ferdinand,m
3153,3153,NA,Schindler,Kaspar,m
3154,3154,NA,Schindler,Wilhelm,m
3155,3155,NA,Schirmer,August,m
3156,3156,NA,Schirmer,L. August,m
3157,3157,NA,Schlaepfer,Hans Ulrich,m
3158,3158,NA,Schläpfer,Albert,m
3159,3159,NA,Schläppy,Rémy,m
3160,3160,NA,Schlegel,Florian,m
3161,3161,NA,Schlup,Johannes,m
3162,3162,NA,Schmid,Andreas,m
3163,3163,NA,Schmid,Anton,m
3164,3164,NA,Schmid,Arthur,m
3165,3165,NA,Schmid,Ernst,m
3166,3166,NA,Schmid,Ernst,m
3167,3167,NA,Schmid,Franz,m
3168,3168,NA,Schmid,J. J. Friedrich,m
3169,3169,NA,Schmid,Jacques,m
3170,3170,NA,Schmid,Jakob,m
3171,3171,NA,Schmid,Johann,m
3172,3172,NA,Schmid,Josef Leonz jun.,m
3173,3173,NA,Schmid,Josef Leonz sen.,m
3174,3174,NA,Schmid,Robert,m
3175,3175,NA,Schmid,Rudolf,m
3176,3176,NA,Schmid,Theodor,m
3177,3177,NA,Schmid,Werner,m
3178,3178,NA,Schmid-Ammann,Paul,m
3179,3179,NA,Schmidheiny,Ernst,m
3180,3180,NA,Schmidheiny,Jakob,m
3181,3181,NA,Schmidheiny,Max,m
3182,3182,NA,Schmid-Käser,Rudolf,m
3183,3183,NA,Schmidlin,Fritz,m
3184,3184,NA,Schmid-Ruedin,Philipp,m
3185,3185,NA,Schmidt,Walter,m
3186,3186,NA,Schmitt,Henri,m
3187,3187,NA,Schmuki,Johann,m
3188,3188,NA,Schmutz,Rudolf,m
3189,3189,NA,Schneeberger,Friedrich Oskar,m
3190,3190,NA,Schneider,Arnold,m
3191,3191,NA,Schneider,Erwin,m
3192,3192,NA,Schneider,Fridolin,m
3193,3193,NA,Schneider,Friedrich,m
3194,3194,NA,Schneider,Gottlieb,m
3195,3195,NA,Schneider,Gustav Joh.,m
3196,3196,NA,Schneider,Johann Rudolf,m
3197,3197,NA,Schneider,Johannes,m
3198,3198,NA,Schneller,Ludwig,m
3199,3199,NA,Schnyder,Anton,m
3200,3200,NA,Schnyder,Jules,m
3201,3201,NA,Schnyder,Jules,m
3202,3202,NA,Schnyder,Oskar,m
3203,3203,NA,Schöbi,Josef,m
3204,3204,NA,Schobinger,Joseph Anton,m
3205,3205,NA,Schoch,Heinrich Gustav,m
3206,3206,NA,Schoch,Kurt,m
3207,3207,NA,Schönenberger,Laurenz,m
3208,3208,NA,Schöpfer,Robert,m
3209,3209,NA,Schopfer,Sidney,m
3210,3210,NA,Schregenberger,Hans,m
3211,3211,NA,Schubiger,Emil,m
3212,3212,NA,Schubiger,Johann Bapt.,m
3213,3213,NA,Schubiger,Johann Benedikt,m
3214,3214,NA,Schuler,Adelrich Jacob,m
3215,3215,NA,Schuler,Fr. Karl,m
3216,3216,NA,Schuler,Hans,m
3217,3217,NA,Schuler,Josef,m
3218,3218,NA,Schuler,Josef-Maria,m
3219,3219,NA,Schulthess,Edmund L.,m
3220,3220,NA,Schumacher,Josef X. Leod. Franz,m
3221,3221,NA,Schümperli,Rudolf,m
3222,3222,NA,Schümperlin,Johann Jakob,m
3223,3223,NA,Schüpbach,Hermann,m
3224,3224,NA,Schürch,Gerhart,m
3225,3225,NA,Schürmann,Leo,m
3226,3226,NA,Schütz,Otto,m
3227,3227,NA,Schwander,Albert,m
3228,3228,NA,Schwander,Vital jun.,m
3229,3229,NA,Schwander,Vital sen.,m
3230,3230,NA,Schwar,Benjamin,m
3231,3231,NA,Schwarz,Frédéric,m
3232,3232,NA,Schwarz,Samuel D.,m
3233,3233,NA,Schwarzenbach,James,m
3234,3234,NA,Schwendener,Gallus,m
3235,3235,NA,Schwendener,Johann Jakob,m
3236,3236,NA,Schwendener,Michael,m
3237,3237,NA,Schwendinger,Erwin,m
3238,3238,NA,Schwerzmann,Alois,m
3239,3239,NA,Schwerzmann,Silvan O.,m
3240,3240,NA,Schwizer,Alfons,m
3241,3241,NA,Secrétan,Edouard-H.,m
3242,3242,NA,Seematter,Arnold,m
3243,3243,NA,Segessenmann,Friedrich,m
3244,3244,NA,Seidel,Robert,m
3245,3245,NA,Seifert,Huldrich Arnold,m
3246,3246,NA,Seiler,Alexander,m
3247,3247,NA,Seiler,Friedrich,m
3248,3248,NA,Seiler,Gustav Adolf,m
3249,3249,NA,Seiler,Hermann,m
3250,3250,NA,Seiler,Walter,m
3251,3251,NA,Sessler,Johann,m
3252,3252,NA,Sidler,Georg Joseph,m
3253,3253,NA,Sidler,Johann Baptist,m
3254,3254,NA,Sidler,Otto,m
3255,3255,NA,Siegenthaler,Friedrich,m
3256,3256,NA,Siegfried,S. Friedrich,m
3257,3257,NA,Siegmann,Walter,m
3258,3258,NA,Siegrist,Hans E.,m
3259,3259,NA,Siegrist,Rudolf,m
3260,3260,NA,Sigerist,Heinrich,m
3261,3261,NA,Sigg,Jean-C.,m
3262,3262,NA,Sigg,Johannes F. O.,m
3263,3263,NA,Sigrist,Jakob,m
3264,3264,NA,Simen,Rinaldo,m
3265,3265,NA,Simon,Henri-François,m
3266,3266,NA,Simonin,F. C. Henri,m
3267,3267,NA,Soguel,A. Frédéric E.,m
3268,3268,NA,Soldati,Agostino,m
3269,3269,NA,Soldini,Adolfo,m
3270,3270,NA,Soldini,Antonio,m
3271,3271,NA,Soldini,Benigno,m
3272,3272,NA,Soldini,Carlo,m
3273,3273,NA,Soldini,Giuseppe,m
3274,3274,NA,Sollberger,Charles,m
3275,3275,NA,Sonderegger,Hans-Konrad,m
3276,3276,NA,Sonderegger,Johann Conrad,m
3277,3277,NA,Sonderegger,Johann Jakob,m
3278,3278,NA,Sonderegger,Karl Justin,m
3279,3279,NA,Sourbeck,Theodor,m
3280,3280,NA,Soutter,Jean-Rodolphe,m
3281,3281,NA,Spahn,Carl A.,m
3282,3282,NA,Spahr,Henri,m
3283,3283,NA,Speiser,Ernst,m
3284,3284,NA,Speiser,Paul,m
3285,3285,NA,Speziali,Carlo,m
3286,3286,NA,Spichiger,Friedrich,m
3287,3287,NA,Spindler,Albert,m
3288,3288,NA,Spinelli,Erennio,m
3289,3289,NA,Spörri,Johann Jakob,m
3290,3290,NA,Sprecher,Georg,m
3291,3291,NA,Spühler,Willy,m
3292,3292,NA,Spychiger,Arnold,m
3293,3293,NA,Stadler,Emil,m
3294,3294,NA,Stadler,Emil H.,m
3295,3295,NA,Stadlin,Hermann,m
3296,3296,NA,Stadlin,Manfred,m
3297,3297,NA,Stadtmann,Hermann M.,m
3298,3298,NA,Staehelin,Heinrich,m
3299,3299,NA,Stähelin,August,m
3300,3300,NA,Stähli,Alfred,m
3301,3301,NA,Stähli,Fritz,m
3302,3302,NA,Stähli,Hans,m
3303,3303,NA,Stählin,Johann Michael,m
3304,3304,NA,Stamm,Heinrich,m
3305,3305,NA,Stämpfli,Jakob,m
3306,3306,NA,Stämpfli,Karl,m
3307,3307,NA,Stampfli,Walter,m
3308,3308,NA,Stapfer,Johann,m
3309,3309,NA,Staub,Jos. Othmar,m
3310,3310,NA,Stäuble,Fridolin,m
3311,3311,NA,Stäubli,Willy,m
3312,3312,NA,Stebler,Pius,m
3313,3313,NA,Steger,Joh. Jakob,m
3314,3314,NA,Stehli,Rudolf,m
3315,3315,NA,Stehlin,Johann Jakob,m
3316,3316,NA,Stehlin,Karl Rudolf,m
3317,3317,NA,Steiger,Eduard,m
3318,3318,NA,Steiger,Georg Peter Friedrich,m
3319,3319,NA,Steiger,Jakob Robert,m
3320,3320,NA,Steinegger,Johann Anton,m
3321,3321,NA,Steinegger,Martin,m
3322,3322,NA,Steinemann,Heinrich,m
3323,3323,NA,Steiner,Arthur,m
3324,3324,NA,Steiner,Ferdinand,m
3325,3325,NA,Steiner,Jakob,m
3326,3326,NA,Steiner,Jakob,m
3327,3327,NA,Steiner,Jakob-Dionys,m
3328,3328,NA,Steiner,Josef-Plazid,m
3329,3329,NA,Steiner,Karl,m
3330,3330,NA,Steiner,Leo,m
3331,3331,NA,Steiner,Samuel,m
3332,3332,NA,Steinhauer,Johann Rudolf,m
3333,3333,NA,Steinhauser,Alois,m
3334,3334,NA,Steinhauser,Anton,m
3335,3335,NA,Steinmann,Paul,m
3336,3336,NA,Steinmetz,Edouard Ch.,m
3337,3337,NA,Steuble,Adolf,m
3338,3338,NA,Stiefel,Ernst,m
3339,3339,NA,Stiffler,Hans,m
3340,3340,NA,Stirnemann,Erwin,m
3341,3341,NA,Stock,Friedrich A.,m
3342,3342,NA,Stocker,Abraham,m
3343,3343,NA,Stocker,Werner,m
3344,3344,NA,Stöckli,Anton,m
3345,3345,NA,Stöckli,Xaver,m
3346,3346,NA,Stockmar,Joseph,m
3347,3347,NA,Stockmar,Xavier,m
3348,3348,NA,Stoessel,B.-Marius,m
3349,3349,NA,Stoffel,Giuseppe,m
3350,3350,NA,Stoffel,Leo,m
3351,3351,NA,Stoffel,Severin,m
3352,3352,NA,Stohler,Karl,m
3353,3353,NA,Stoll,Karl,m
3354,3354,NA,Stössel,Johannes,m
3355,3355,NA,Strahm,Hans,m
3356,3356,NA,Strässle,Robert,m
3357,3357,NA,Straub,Bendicht,m
3358,3358,NA,Straub,Robert,m
3359,3359,NA,Sträuli,Hans,m
3360,3360,NA,Straumann,Hermann,m
3361,3361,NA,Strebel,Charles,m
3362,3362,NA,Strebel,Josef Jakob,m
3363,3363,NA,Streuli,Hans,m
3364,3364,NA,Streuli,Rudolf,m
3365,3365,NA,Strub,Heinrich O.,m
3366,3366,NA,Stuber,Friedrich,m
3367,3367,NA,Stucki,Fridolin,m
3368,3368,NA,Stucki,Robert,m
3369,3369,NA,Stucki,Walter,m
3370,3370,NA,Studer,Ernst,m
3371,3371,NA,Studer,Friedrich Hartmann,m
3372,3372,NA,Studer,Heinrich,m
3373,3373,NA,Studer,Max,m
3374,3374,NA,Studer,Otto,m
3375,3375,NA,Studler,Albert,m
3376,3376,NA,Stünzi,Walter,m
3377,3377,NA,Sturzenegger,Johann Jakob,m
3378,3378,NA,Stüssi,Rudolf,m
3379,3379,NA,Stutz,Johann Jakob,m
3380,3380,NA,Stutz,Josef,m
3381,3381,NA,Styger,Karl,m
3382,3382,NA,Sulzberger,Johann Ludwig,m
3383,3383,NA,Sulzer,Carl J.,m
3384,3384,NA,Sulzer,Eduard,m
3385,3385,NA,Sulzer,Johann Jakob,m
3386,3386,NA,Surbeck,Johann,m
3387,3387,NA,Suter,Adolf,m
3388,3388,NA,Suter,G. August,m
3389,3389,NA,Suter,Hans,m
3390,3390,NA,Suter,J. Eduard,m
3391,3391,NA,Suter,Joh. Rudolf,m
3392,3392,NA,Suter,Johannes,m
3393,3393,NA,Suter,Peter,m
3394,3394,NA,Sutter,Johann Jakob,m
3395,3395,NA,Sutter,Johann Ulrich,m
3396,3396,NA,Sutter,Joseph Anton,m
3397,3397,NA,Syfrig,Arnold,m
3398,3398,NA,Syz,John,m
3399,3399,NA,Tanner,Carl,m
3400,3400,NA,Tanner,Fritz,m
3401,3401,NA,Tanner,Johann Georg,m
3402,3402,NA,Tanner,Johann Heinrich,m
3403,3403,NA,Tanner,Karl Rudolf,m
3404,3404,NA,Tanner,Paul,m
3405,3405,NA,Tarchini,Angelo,m
3406,3406,NA,Tatti,Pierino,m
3407,3407,NA,Teuscher,Wilhelm Joh.,m
3408,3408,NA,Thalmann,Ernst-Alfred,m
3409,3409,NA,Thalmann,Hanny,f
3410,3410,NA,Theiler,Hans,m
3411,3411,NA,Theiler,Marianus,m
3412,3412,NA,Thélin,Adrien F.-H.,m
3413,3413,NA,Thélin,Henri-A.-F.,m
3414,3414,NA,Theraulaz,Alphonse,m
3415,3415,NA,Theus,Arno,m
3416,3416,NA,Thoma,Thomas,m
3417,3417,NA,Thomas,P. Hugues,m
3418,3418,NA,Thommen,Gedeon,m
3419,3419,NA,Thury,François,m
3420,3420,NA,Tissières,Jules G.-A.,m
3421,3421,NA,Tissières,Rodolphe,m
3422,3422,NA,Tissot,Charles Emile,m
3423,3423,NA,Tobler,Christoph,m
3424,3424,NA,Tobler,Ernst,m
3425,3425,NA,Tobler,Robert,m
3426,3426,NA,Tobler,Titus,m
3427,3427,NA,Toggenburg,Rudolf,m
3428,3428,NA,Torche,Fernand,m
3429,3429,NA,Torche,Paul,m
3430,3430,NA,Torrent,Joseph,m
3431,3431,NA,Torrenté,Henri-Ch.-Jos.,m
3432,3432,NA,Tourte,Abraham-L.,m
3433,3433,NA,Traveletti,Adolphe,m
3434,3434,NA,Treichler,Johann Jakob,m
3435,3435,NA,Triebold,Erwin,m
3436,3436,NA,Triquet,Alexandre,m
3437,3437,NA,Trog,Franz Joh.,m
3438,3438,NA,Trog,Johann Jakob,m
3439,3439,NA,Troillet,Maurice,m
3440,3440,NA,Trüb,Walther,m
3441,3441,NA,Trümpy,Hans,m
3442,3442,NA,Trümpy,Heinrich,m
3443,3443,NA,Trümpy,Johannes,m
3444,3444,NA,Tschamper,Otto,m
3445,3445,NA,Tschannen,Bendicht,m
3446,3446,NA,Tschanz,Hans,m
3447,3447,NA,Tschäppät,Reynold,m
3448,3448,NA,Tscharner,Joh. Baptist Friedrich,m
3449,3449,NA,Tschopp,Josef,m
3450,3450,NA,Tschudi,Hans-Peter,m
3451,3451,NA,Tschudi,Niklaus,m
3452,3452,NA,Tschudy,Rudolf,m
3453,3453,NA,Tschumi,Hans,m
3454,3454,NA,Tschumi,Hans,m
3455,3455,NA,Tuchschmid,Walter,m
3456,3456,NA,Turrettini,Auguste-E.,m
3457,3457,NA,Turrettini,Thédore-E.-B.,m
3458,3458,NA,Ueltschi,Hans,m
3459,3459,NA,Ueltschi,Johann,m
3460,3460,NA,Uhlmann,Jacques,m
3461,3461,NA,Uhr,Johann,m
3462,3462,NA,Ullmann,Erich,m
3463,3463,NA,Ullmann,Oskar,m
3464,3464,NA,Ulrich,Clemenz,m
3465,3465,NA,Urech,Rudolf,m
3466,3466,NA,Urech,Willy,m
3467,3467,NA,Ursprung,Albert,m
3468,3468,NA,Ursprung,Gustav Adolf,m
3469,3469,NA,Usteri,Paul K. E.,m
3470,3470,NA,Vallotton,Henri-François-Jules,m
3471,3471,NA,Vassalli,Francesco,m
3472,3472,NA,Vaterlaus,Ernst,m
3473,3473,NA,Vaucher,J.-H.-Alfred,m
3474,3474,NA,Vautier,Jules,m
3475,3475,NA,Vautier,Moïse,m
3476,3476,NA,Veillon,C.-J.-François,m
3477,3477,NA,Verda,Alberto,m
3478,3478,NA,Verdan,D. Frédéric,m
3479,3479,NA,Vessaz,Ph.-Antoine,m
3480,3480,NA,Vetsch,Florian,m
3481,3481,NA,Vicari,Natale,m
3482,3482,NA,Vieli,Josef,m
3483,3483,NA,Vieli,Ludwig Anton,m
3484,3484,NA,Vigier,Jos. Wilhelm V.,m
3485,3485,NA,Vigier,Wilhelm,m
3486,3486,NA,Vigizzi,Alberto,m
3487,3487,NA,Villard,Arthur,m
3488,3488,NA,Villard,René,m
3489,3489,NA,Vincent,Alfred-L.,m
3490,3490,NA,Vincent,Jean,m
3491,3491,NA,Viquerat,Jacques-François,m
3492,3492,NA,Virchaux,P. Gustave,m
3493,3493,NA,Viret,Henri-Auguste,m
3494,3494,NA,Vissaula,Karl,m
3495,3495,NA,Vital,Andreas,m
3496,3496,NA,Vittel,Charles-G.-D.,m
3497,3497,NA,Vodoz,Antoine,m
3498,3498,NA,Vogel,Johann Rudolf,m
3499,3499,NA,Vögelin,Fr. Salomon,m
3500,3500,NA,Vogelsanger,Jakob J.,m
3501,3501,NA,Vogler,Martin,m
3502,3502,NA,Vogt,Carl-Ch.,m
3503,3503,NA,Vogt,Werner,m
3504,3504,NA,Vögtle,Johann,m
3505,3505,NA,Vollenweider,Jakob,m
3506,3506,NA,Volonterio,Giuseppe,m
3507,3507,NA,von Albertini,Thomas,m
3508,3508,NA,von Almen,Fritz,m
3509,3509,NA,von Arx,Adrian jun.,m
3510,3510,NA,von Arx,Adrian sen.,m
3511,3511,NA,von Arx,Bendicht,m
3512,3512,NA,von Arx,Casimir,m
3513,3513,NA,von Arx,Kurt,m
3514,3514,NA,von Blarer,Anton,m
3515,3515,NA,von Blarer,Karl,m
3516,3516,NA,von Büren,Otto R.,m
3517,3517,NA,von der Aa,Albert,m
3518,3518,NA,von der Weid,Alfred,m
3519,3519,NA,von Fischer,Ludwig,m
3520,3520,NA,von Gonzenbach,D. L. August,m
3521,3521,NA,von Gonzenbach,Karl Emil V.,m
3522,3522,NA,von Graffenried,K. Wilhelm,m
3523,3523,NA,von Greyerz,Walo,m
3524,3524,NA,von Hettlingen,Anton,m
3525,3525,NA,von Hettlingen,Joseph M.,m
3526,3526,NA,von Hoffmann,Joseph Marzell,m
3527,3527,NA,von Känel,Peter,m
3528,3528,NA,von Matt,Hans jun.,m
3529,3529,NA,von Matt,Hans sen.,m
3530,3530,NA,von Moos,Ludwig,m
3531,3531,NA,von Planta,Alfred,m
3532,3532,NA,von Planta,Andreas Rudolf,m
3533,3533,NA,von Planta,Peter Conradin,m
3534,3534,NA,von Reding,Nazar,m
3535,3535,NA,von Reding,Rudolf,m
3536,3536,NA,von Roten,Hans Anton,m
3537,3537,NA,von Roten,Heinrich,m
3538,3538,NA,von Roten,Leo Luzian,m
3539,3539,NA,von Roten,Peter,m
3540,3540,NA,von Salis,Joh. Gaudenz,m
3541,3541,NA,von Schmid,Karl,m
3542,3542,NA,von Schorno,Karl,m
3543,3543,NA,von Schumacher,Edmund,m
3544,3544,NA,von Segesser,Philipp Anton,m
3545,3545,NA,von Sprecher,Hermann Jakob U.,m
3546,3546,NA,von Sprecher,Johann Andreas,m
3547,3547,NA,von Steiger,Adolf A. A.,m
3548,3548,NA,von Steiger,Eduard,m
3549,3549,NA,von Steiger,K. Fr. Edmund,m
3550,3550,NA,von Streng,Alfons,m
3551,3551,NA,von Streng,Johann Baptist,m
3552,3552,NA,von Tillier,Johann Anton,m
3553,3553,NA,von Toggenburg,Johann Rudolf,m
3554,3554,NA,von Tschudi,Nikl. Friedrich,m
3555,3555,NA,von Waldkirch,Eduard,m
3556,3556,NA,von Wattenwyl,Jean,m
3557,3557,NA,von Weber,Karl,m
3558,3558,NA,von Werdt,Friedrich K. G.,m
3559,3559,NA,von Ziegler,Hans,m
3560,3560,NA,Vonmatt,Josef,m
3561,3561,NA,Vonmentlen,Carlo,m
3562,3562,NA,Vonmoos,Johann,m
3563,3563,NA,Vontobel,William,m
3564,3564,NA,Vourloud,Abraham-N.,m
3565,3565,NA,Vuichoud,Emile,m
3566,3566,NA,Vuille,Ernest,m
3567,3567,NA,Vuy,Jules-J.-F.-M.,m
3568,3568,NA,Wäffler,Rudolf Fr.,m
3569,3569,NA,Wagner,Arnold,m
3570,3570,NA,Wagner,Ernst,m
3571,3571,NA,Wagner,Robert,m
3572,3572,NA,Wahlen,Friedrich Traugott,m
3573,3573,NA,Walder,Hermann,m
3574,3574,NA,Walder,Jakob,m
3575,3575,NA,Waldner,Fritz,m
3576,3576,NA,Waldvogel,Erwin,m
3577,3577,NA,Waldvogel,Traugott,m
3578,3578,NA,Walker,Ludwig,m
3579,3579,NA,Waller,Franz,m
3580,3580,NA,Walser,Eduard,m
3581,3581,NA,Walter,Ernst,m
3582,3582,NA,Walter,Otto,m
3583,3583,NA,Walther,Heinrich,m
3584,3584,NA,Wander,Georg,m
3585,3585,NA,Wanner,Hermann,m
3586,3586,NA,Wanner,Samuel,m
3587,3587,NA,Wapf,Anton,m
3588,3588,NA,Wartmann,Jakob Hermann,m
3589,3589,NA,Wartmann,Otto,m
3590,3590,NA,Wartmann,Rudolf,m
3591,3591,NA,Wattenhofer,Johann,m
3592,3592,NA,Weber,Alwin,m
3593,3593,NA,Weber,Ernst,m
3594,3594,NA,Weber,Hans,m
3595,3595,NA,Weber,Hans,m
3596,3596,NA,Weber,Heinrich Otto,m
3597,3597,NA,Weber,Jakob Rudolf,m
3598,3598,NA,Weber,Joachim,m
3599,3599,NA,Weber,Johann,m
3600,3600,NA,Weber,Joseph,m
3601,3601,NA,Weber,Jost,m
3602,3602,NA,Weber,Leo Jos.,m
3603,3603,NA,Weber,Max,m
3604,3604,NA,Weber,Robert,m
3605,3605,NA,Weber,Werner J.,m
3606,3606,NA,Weck,Bernard,m
3607,3607,NA,Weder,Johann Baptist,m
3608,3608,NA,Weibel,Jos. Leonz,m
3609,3609,NA,Weibel,Josef,m
3610,3610,NA,Weibel,Rainer,m
3611,3611,NA,Weidmann,Felix,m
3612,3612,NA,Weingart,Joh. August,m
3613,3613,NA,Weisflog,Heinrich-Julius,m
3614,3614,NA,Weissenbach,Placidus jun.,m
3615,3615,NA,Weissenbach,Placidus sen.,m
3616,3616,NA,Weissenbach,Robert,m
3617,3617,NA,Weisskopf,Erich,m
3618,3618,NA,Welter,Rudolf,m
3619,3619,NA,Welti,Adolf,m
3620,3620,NA,Welti,Fr. Emil,m
3621,3621,NA,Welti,Franz,m
3622,3622,NA,Wenger,J.-P.-Louis,m
3623,3623,NA,Wenger,Otto M.,m
3624,3624,NA,Wenk,Gustav,m
3625,3625,NA,Wenk,Willi,m
3626,3626,NA,Werro,François-Romain,m
3627,3627,NA,Wessel,J.-M.-Albert,m
3628,3628,NA,Wetter,Ernst,m
3629,3629,NA,Wettstein,Oskar,m
3630,3630,NA,Wey,Max Sigmund,m
3631,3631,NA,Weyermann,Albrecht,m
3632,3632,NA,Wick,Karl,m
3633,3633,NA,Widmer,Bernhard,m
3634,3634,NA,Widmer,Franz,m
3635,3635,NA,Widmer,Franz Xaver,m
3636,3636,NA,Widmer,Hans-Gottlieb,m
3637,3637,NA,Widmer,Joh. Jakob,m
3638,3638,NA,Widmer,K. Arthur,m
3639,3639,NA,Widmer-Kunz,Walter,m
3640,3640,NA,Wiedmer,Woldemar,m
3641,3641,NA,Wieland,Johann Jakob,m
3642,3642,NA,Wild,Johannes,m
3643,3643,NA,Wild,Karl Emil,m
3644,3644,NA,Wildi,Samuel,m
3645,3645,NA,Will,Eduard,m
3646,3646,NA,Willemin,J.-Louis,m
3647,3647,NA,Willi,Georg,m
3648,3648,NA,Winiger,Josef,m
3649,3649,NA,Winiker,Vinzenz,m
3650,3650,NA,Winkler,Johann,m
3651,3651,NA,Winzeler,Johannes,m
3652,3652,NA,Wipfli,Emil,m
3653,3653,NA,Wipfli,Josef,m
3654,3654,NA,Wirth,Daniel,m
3655,3655,NA,Wirz,Adalbert,m
3656,3656,NA,Wirz,Franz,m
3657,3657,NA,Wirz,Hans,m
3658,3658,NA,Wirz,Robert,m
3659,3659,NA,Wirz,Theodor,m
3660,3660,NA,Woog,Edgar,m
3661,3661,NA,Wüest,Friedrich,m
3662,3662,NA,Wuilliamoz,Albert,m
3663,3663,NA,Wulliémoz,Paul Ch.,m
3664,3664,NA,Wullschleger,Eugen,m
3665,3665,NA,Wunderli,Hans,m
3666,3666,NA,Wunderli,Karl J.,m
3667,3667,NA,Würth,Jos. Felix Marin,m
3668,3668,NA,Wüthrich,Ernst,m
3669,3669,NA,Wüthrich,Fritz-Charles,m
3670,3670,NA,Wyler,Didier,m
3671,3671,NA,Wyrsch,Alfred,m
3672,3672,NA,Wyrsch,Alois (Louis),m
3673,3673,NA,Wyrsch,Jakob Konst.,m
3674,3674,NA,Wyrsch,Melchior Jos.,m
3675,3675,NA,Wyss,Edmund,m
3676,3676,NA,Wyss,Ludwig,m
3677,3677,NA,Wyss,S. J. Ernst,m
3678,3678,NA,Yersin,Jean,m
3679,3679,NA,Zaccheo,Benigno,m
3680,3680,NA,Zangger,Hans Rudolf,m
